Unnamed: 0,character,emphasis,volume,part,chapter,value,paragraph,token,lemma,concept,totalpart
278,Natasha,"В том состоянии раскрытости душевной, в котором находилась Наташа, эта молитва сильно подействовала на нее. Она слушала каждое слово о победе Моисея на Амалика, и Гедеона на Мадиама, и Давида на Голиафа, и о разорении Иерусалима твоего и просила Бога с той нежностью и размягченностью, которою было переполнено ее сердце; но не понимала хорошенько, о чем она просила Бога в этой молитве. Она всей душой участвовала в прошении о духе правом, об укреплении сердца верою, надеждою и о воодушевлении их любовью. Но она не могла молиться о попрании под ноги врагов своих, когда она за несколько Минут перед этим только желала иметь их больше, чтобы любить их, молиться за них. Но она тоже не могла сомневаться в правоте читаемой коленопреклоненной молитвы. Она ощущала в душе своей благоговейный и трепетный ужас перед наказанием, постигшим людей за их грехи, и в особенности за свои грехи, и просила Бога о том, чтобы он простил их всех и ее и дал бы им всем и ей спокойствия и СЧАСТИЯ в жизни. И ей казалось, что Бог слышит ее молитву.",Том третий,Часть первая,XVIII,181,"В том состоянии раскрытости душевной, в котором находилась Наташа, эта молитва сильно подействовала на нее. Она слушала каждое слово о победе Моисея на Амалика, и Гедеона на Мадиама, и Давида на Голиафа, и о разорении Иерусалима твоего и просила Бога с той нежностью и размягченностью, которою было переполнено ее сердце; но не понимала хорошенько, о чем она просила Бога в этой молитве. Она всей душой участвовала в прошении о духе правом, об укреплении сердца верою, надеждою и о воодушевлении их любовью. Но она не могла молиться о попрании под ноги врагов своих, когда она за несколько Минут перед этим только желала иметь их больше, чтобы любить их, молиться за них. Но она тоже не могла сомневаться в правоте читаемой коленопреклоненной молитвы. Она ощущала в душе своей благоговейный и трепетный ужас перед наказанием, постигшим людей за их грехи, и в особенности за свои грехи, и просила Бога о том, чтобы он простил их всех и ее и дал бы им всем и ей спокойствия и счастия в жизни. И ей казалось, что Бог слышит ее молитву.",счастия,счастие,счастье,9
279,Natasha,"Отдали еще и гардеробную повозку и отправили ее за ранеными через два дома. Все домашние и прислуга были весело оживлены. Наташа находилась в восторженно-СЧАСТЛИВОМ оживлении, которого она давно не испытывала.",Том третий,Часть третья,XVI,241,"Отдали еще и гардеробную повозку и отправили ее за ранеными через два дома. Все домашние и прислуга были весело оживлены. Наташа находилась в восторженно-счастливом оживлении, которого она давно не испытывала.",счастливом,счастливый,счастье,11
280,Natasha,"Глаза эти, налитые СЧАСТЛИВЫМИ слезами, робко, сострадательно и радостно-любовно смотрели на него. Худое и бледное лицо Наташи с распухшими губами было более чем некрасиво, оно было страшно. Но князь Андрей не видел этого лица, он видел сияющие глаза, которые были прекрасны. Сзади их послышался говор.",Том третий,Часть третья,XXXII,257,"Глаза эти, налитые счастливыми слезами, робко, сострадательно и радостно-любовно смотрели на него. Худое и бледное лицо Наташи с распухшими губами было более чем некрасиво, оно было страшно. Но князь Андрей не видел этого лица, он видел сияющие глаза, которые были прекрасны. Сзади их послышался говор.",счастливыми,счастливый,счастье,11
282,Natasha,"— Соня, да? он будет жив? — сказала она. — Соня, как я СЧАСТЛИВА и как я несчастна! Соня, голубчик, — все по-старому. Только бы он был жив. Он не может... потому что, потому... что... — И Наташа расплакалась.",Том четвертый,Часть первая,VIII,267,"— Соня, да? он будет жив? — сказала она. — Соня, как я счастлива и как я несчастна! Соня, голубчик, — все по-старому. Только бы он был жив. Он не может... потому что, потому... что... — И Наташа расплакалась.",счастлива,счастливый,счастье,12
283,Natasha,"«Я согласилась, — говорила себе теперь Наташа, — что было бы ужасно, если б он остался всегда страдающим. Я сказала это тогда так только потому, что для него это было бы ужасно, а он понял это иначе. Он подумал, что это для меня ужасно бы было. Он тогда еще хотел жить — боялся смерти. И я так грубо, глупо сказала ему. Я не думала этого. Я думала совсем другое. Если бы я сказала то, что думала, я бы сказала: пускай бы он умирал, все время умирал бы перед моими глазами, я была бы СЧАСТЛИВА в сравнении с тем, что я теперь. Теперь... Ничего, никого нет. Знал ли он это? Нет. Не знал и никогда не узнает. И теперь никогда, никогда уже нельзя поправить этого». И опять он говорил ей те же слова, но теперь в воображении своем Наташа отвечала ему иначе. Она останавливала его и говорила: «Ужасно для вас, но не для меня. Вы знайте, что мне без вас нет ничего в жизни, и страдать с вами для меня лучшее счастие». И он брал ее руку и жал ее так, как он жал ее в тот страшный вечер, за четыре дня перед смертью. И в воображении своем она говорила ему еще другие нежные, любовные речи, которые она могла бы сказать тогда, которые она говорила теперь. «Я люблю тебя... тебя... люблю, люблю...» — говорила она, судорожно сжимая руки, стискивая зубы с ожесточенным усилием.",Том четвертый,Часть четвертая,I,314,"«Я согласилась, — говорила себе теперь Наташа, — что было бы ужасно, если б он остался всегда страдающим. Я сказала это тогда так только потому, что для него это было бы ужасно, а он понял это иначе. Он подумал, что это для меня ужасно бы было. Он тогда еще хотел жить — боялся смерти. И я так грубо, глупо сказала ему. Я не думала этого. Я думала совсем другое. Если бы я сказала то, что думала, я бы сказала: пускай бы он умирал, все время умирал бы перед моими глазами, я была бы счастлива в сравнении с тем, что я теперь. Теперь... Ничего, никого нет. Знал ли он это? Нет. Не знал и никогда не узнает. И теперь никогда, никогда уже нельзя поправить этого». И опять он говорил ей те же слова, но теперь в воображении своем Наташа отвечала ему иначе. Она останавливала его и говорила: «Ужасно для вас, но не для меня. Вы знайте, что мне без вас нет ничего в жизни, и страдать с вами для меня лучшее счастие». И он брал ее руку и жал ее так, как он жал ее в тот страшный вечер, за четыре дня перед смертью. И в воображении своем она говорила ему еще другие нежные, любовные речи, которые она могла бы сказать тогда, которые она говорила теперь. «Я люблю тебя... тебя... люблю, люблю...» — говорила она, судорожно сжимая руки, стискивая зубы с ожесточенным усилием.",счастлива,счастливый,счастье,15
284,Natasha,"— Да, это было СЧАСТЬЕ, — сказала она тихим грудным голосом, — для меня наверное это было СЧАСТЬЕ. — Она помолчала. — И он... он... он говорил, что он желал этого, в ту минуту, как я пришла к нему... — Голос Наташи оборвался. Она покраснела, сжала руки на коленях и вдруг, видимо сделав усилие над собой, подняла голову и быстро начала говорить:",Том четвертый,Часть четвертая,XVI,329,"— Да, это было счастье, — сказала она тихим грудным голосом, — для меня наверное это было счастье. — Она помолчала. — И он... он... он говорил, что он желал этого, в ту минуту, как я пришла к нему... — Голос Наташи оборвался. Она покраснела, сжала руки на коленях и вдруг, видимо сделав усилие над собой, подняла голову и быстро начала говорить:",счастье,счастие,счастье,15
285,Natasha,"Все: лицо, походка, взгляд, голос — все вдруг изменилось в ней. Неожиданные для нее самой — сила жизни, надежды на СЧАСТЬЕ всплыли наружу и требовали удовлетворения. С первого вечера Наташа как будто забыла все то, что с ней было. Она с тех пор ни разу не пожаловалась на свое положение, ни одного слова не сказала о прошедшем и не боялась уже делать веселые планы на будущее. Она мало говорила о Пьере, но когда княжна Марья упоминала о нем, давно потухший блеск зажигался в ее глазах и губы морщились странной улыбкой.",Том четвертый,Часть четвертая,XX,333,"Все: лицо, походка, взгляд, голос — все вдруг изменилось в ней. Неожиданные для нее самой — сила жизни, надежды на счастье всплыли наружу и требовали удовлетворения. С первого вечера Наташа как будто забыла все то, что с ней было. Она с тех пор ни разу не пожаловалась на свое положение, ни одного слова не сказала о прошедшем и не боялась уже делать веселые планы на будущее. Она мало говорила о Пьере, но когда княжна Марья упоминала о нем, давно потухший блеск зажигался в ее глазах и губы морщились странной улыбкой.",счастье,счастие,счастье,15
286,Natasha,"С того самого времени, как они остались одни и Наташа с широко раскрытыми, СЧАСТЛИВЫМИ глазами подошла к нему тихо и вдруг, быстро схватив его за голову, прижала ее к своей груди и сказала: «Теперь весь, весь мой, мой! Не уйдешь!» — с этого времени начался этот разговор, противный всем законам логики, противный уже потому, что в одно и то же время говорилось о совершенно различных предметах. Это одновременное обсуждение многого не только не мешало ясности понимания, но, напротив, было вернейшим признаком того, что они вполне понимают друг друга.",Эпилог,Часть первая,XVI,349,"С того самого времени, как они остались одни и Наташа с широко раскрытыми, счастливыми глазами подошла к нему тихо и вдруг, быстро схватив его за голову, прижала ее к своей груди и сказала: «Теперь весь, весь мой, мой! Не уйдешь!» — с этого времени начался этот разговор, противный всем законам логики, противный уже потому, что в одно и то же время говорилось о совершенно различных предметах. Это одновременное обсуждение многого не только не мешало ясности понимания, но, напротив, было вернейшим признаком того, что они вполне понимают друг друга.",счастливыми,счастливый,счастье,16
287,Natasha,"Они замолчали на несколько секунд. Потом вдруг в одно и то же время повернулись друг к другу и начали что-то говорить. Пьер начал с самодовольствием и увлечением; Наташа — с тихой, СЧАСТЛИВОЙ улыбкой. Столкнувшись, они оба остановились, давая друг другу дорогу.",Эпилог,Часть первая,XVI,349,"Они замолчали на несколько секунд. Потом вдруг в одно и то же время повернулись друг к другу и начали что-то говорить. Пьер начал с самодовольствием и увлечением; Наташа — с тихой, счастливой улыбкой. Столкнувшись, они оба остановились, давая друг другу дорогу.",счастливой,счастливый,счастье,16
288,Natasha,"Два молодых человека, студент и офицер, друзья с детства, были одних лет и оба красивы, но не похожи друг на друга. Борис был высокий белокурый юноша с правильными тонкими чертами спокойного и красивого лица. Николай был невысокий курчавый молодой человек с открытым выражением лица. На верхней губе его уже показывались черные волосики, и во всем лице выражались стремительность и ВОСТОРЖЕННОСТЬ. Николай покраснел, как только вошел в гостиную. Видно было, что он искал и не находил, что сказать; Борис, напротив, тотчас же нашелся и рассказал спокойно, шутливо, как эту Мими, куклу, он знал еще молодою девицей с не испорченным еще носом, как она в пять лет на его памяти состаре́лась и как у ней по всему черепу треснула голова. Сказав это, он взглянул на Наташу. Наташа отвернулась от него, взглянула на младшего брата, который, зажмурившись, трясся от беззвучного смеха, и, не в силах более удерживаться, прыгнула и побежала из комнаты так скоро, как только могли нести ее быстрые ножки. Борис не рассмеялся.",Том первый,Часть первая,VIII,8,"Два молодых человека, студент и офицер, друзья с детства, были одних лет и оба красивы, но не похожи друг на друга. Борис был высокий белокурый юноша с правильными тонкими чертами спокойного и красивого лица. Николай был невысокий курчавый молодой человек с открытым выражением лица. На верхней губе его уже показывались черные волосики, и во всем лице выражались стремительность и восторженность. Николай покраснел, как только вошел в гостиную. Видно было, что он искал и не находил, что сказать; Борис, напротив, тотчас же нашелся и рассказал спокойно, шутливо, как эту Мими, куклу, он знал еще молодою девицей с не испорченным еще носом, как она в пять лет на его памяти состаре́лась и как у ней по всему черепу треснула голова. Сказав это, он взглянул на Наташу. Наташа отвернулась от него, взглянула на младшего брата, который, зажмурившись, трясся от беззвучного смеха, и, не в силах более удерживаться, прыгнула и побежала из комнаты так скоро, как только могли нести ее быстрые ножки. Борис не рассмеялся.",восторженность,восторженность,восторг,1
290,Natasha,"— Голубчик, Денисов! — взвизгнула Наташа, не помнившая себя от ВОСТОРГА, подскочила к нему, обняла и поцеловала его. Все смутились поступком Наташи. Денисов тоже покраснел, но улыбнулся и, взяв руку Наташи, поцеловал ее.",Том второй,Часть первая,I,66,"— Голубчик, Денисов! — взвизгнула Наташа, не помнившая себя от восторга, подскочила к нему, обняла и поцеловала его. Все смутились поступком Наташи. Денисов тоже покраснел, но улыбнулся и, взяв руку Наташи, поцеловал ее.",восторга,восторг,восторг,4
293,Natasha,"Наташа в эту зиму в первый раз начала серьезно петь и в особенности оттого, что Денисов ВОСТОРГАЛСЯ ее пением. Она пела теперь не по-детски, уж не было в ее пении этой комической, ребяческой старательности, которая была в ней прежде, но она пела еще не хорошо, как говорили все знатоки-судьи, которые ее слушали. «Не обработан, но прекрасный голос, надо обработать», — говорили все. Но говорили это обыкновенно уже гораздо после того, как замолкал ее голос. В то же время, когда звучал этот необработанный голос с неправильными придыханиями и с усилиями переходов, даже знатоки-судьи ничего не говорили и только наслаждались этим необработанным голосом, и только желали еще раз услыхать его. В голосе ее была та девственность, нетронутость, то незнание своих сил и та необработанная еще бархатность, которые так соединялись с недостатками искусства пения, что, казалось, нельзя было ничего изменить в этом голосе, не испортив его.",Том второй,Часть первая,XV,80,"Наташа в эту зиму в первый раз начала серьезно петь и в особенности оттого, что Денисов восторгался ее пением. Она пела теперь не по-детски, уж не было в ее пении этой комической, ребяческой старательности, которая была в ней прежде, но она пела еще не хорошо, как говорили все знатоки-судьи, которые ее слушали. «Не обработан, но прекрасный голос, надо обработать», — говорили все. Но говорили это обыкновенно уже гораздо после того, как замолкал ее голос. В то же время, когда звучал этот необработанный голос с неправильными придыханиями и с усилиями переходов, даже знатоки-судьи ничего не говорили и только наслаждались этим необработанным голосом, и только желали еще раз услыхать его. В голосе ее была та девственность, нетронутость, то незнание своих сил и та необработанная еще бархатность, которые так соединялись с недостатками искусства пения, что, казалось, нельзя было ничего изменить в этом голосе, не испортив его.",восторгался,восторгался,восторг,4
294,Natasha,"Борис помнил ту Наташу в коротеньком платье, с черными блестящими из-под локонов глазами и с отчаянным детским смехом, которую он знал четыре года тому назад, и потому, когда вошла совсем другая Наташа, он смутился и лицо его выразило ВОСТОРЖЕННОЕ удивление. Это выражение его лица обрадовало Наташу.",Том второй,Часть третья,XII,114,"Борис помнил ту Наташу в коротеньком платье, с черными блестящими из-под локонов глазами и с отчаянным детским смехом, которую он знал четыре года тому назад, и потому, когда вошла совсем другая Наташа, он смутился и лицо его выразило восторженное удивление. Это выражение его лица обрадовало Наташу.",восторженное,восторженный,восторг,6
295,Natasha,"— Я имею удовольствие быть знакомым, ежели графиня помнит меня, — сказал князь Андрей с учтивым и низким поклоном, совершенно противоречащим замечаниям Перонской о его грубости, подходя к Наташе и занося руку, чтоб обнять ее талию еще прежде, чем он договорил приглашение на танец. Он предложил ей тур вальса. То замирающее выражение лица Наташи, готовое на отчаяние и на ВОСТОРГ, вдруг осветилось счастливой, благодарной, детской улыбкой.",Том второй,Часть третья,XVI,118,"— Я имею удовольствие быть знакомым, ежели графиня помнит меня, — сказал князь Андрей с учтивым и низким поклоном, совершенно противоречащим замечаниям Перонской о его грубости, подходя к Наташе и занося руку, чтоб обнять ее талию еще прежде, чем он договорил приглашение на танец. Он предложил ей тур вальса. То замирающее выражение лица Наташи, готовое на отчаяние и на восторг, вдруг осветилось счастливой, благодарной, детской улыбкой.",восторг,восторг,восторг,6
296,Natasha,"«Давно я ждала тебя», — как будто сказала эта испуганная и счастливая девочка своей просиявшей из-за готовых слез улыбкой, поднимая свою руку на плечо князя Андрея. Они были вторая пара, вошедшая в круг. Князь Андрей был одним из лучших танцоров своего времени. Наташа танцевала превосходно. Ножки ее в бальных атласных башмачках быстро, легко и независимо от нее делали свое дело, а лицо ее сияло ВОСТОРГОМ счастия. Ее оголенные шея и руки были худы и некрасивы в сравнении с плечами Элен. Ее плечи были худы, грудь неопределенна, руки тонки; но на Элен был уже как будто лак от всех тысяч взглядов, скользивших по ее телу, а Наташа казалась девочкой, которую в первый раз оголили и которой бы очень стыдно это было, ежели бы ее не уверили, что это так необходимо надо.",Том второй,Часть третья,XVI,118,"«Давно я ждала тебя», — как будто сказала эта испуганная и счастливая девочка своей просиявшей из-за готовых слез улыбкой, поднимая свою руку на плечо князя Андрея. Они были вторая пара, вошедшая в круг. Князь Андрей был одним из лучших танцоров своего времени. Наташа танцевала превосходно. Ножки ее в бальных атласных башмачках быстро, легко и независимо от нее делали свое дело, а лицо ее сияло восторгом счастия. Ее оголенные шея и руки были худы и некрасивы в сравнении с плечами Элен. Ее плечи были худы, грудь неопределенна, руки тонки; но на Элен был уже как будто лак от всех тысяч взглядов, скользивших по ее телу, а Наташа казалась девочкой, которую в первый раз оголили и которой бы очень стыдно это было, ежели бы ее не уверили, что это так необходимо надо.",восторгом,восторг,восторг,6
297,Natasha,"Все в доме чувствовали, для кого ездил князь Андрей, и он, не скрывая, целый день старался быть с Наташей. Не только в душе Наташи, испуганной, но счастливой и ВОСТОРЖЕННОЙ, но во всем доме чувствовался страх перед чем-то важным, имеющим совершиться. Графиня печальными и серьезно-строгими глазами смотрела на князя Андрея, когда он говорил с Наташей, и робко и притворно начинала какой-нибудь ничтожный разговор, как скоро он оглядывался на нее. Соня боялась уйти от Наташи и боялась быть помехой, когда она была с ними. Наташа бледнела от страха ожидания, когда она на минуту оставалась с ним с глазу на глаз. Князь Андрей поражал ее своей робостью. Она чувствовала, что ему нужно было сказать ей что-то, но что он не мог на это решиться.",Том второй,Часть третья,XXII,124,"Все в доме чувствовали, для кого ездил князь Андрей, и он, не скрывая, целый день старался быть с Наташей. Не только в душе Наташи, испуганной, но счастливой и восторженной, но во всем доме чувствовался страх перед чем-то важным, имеющим совершиться. Графиня печальными и серьезно-строгими глазами смотрела на князя Андрея, когда он говорил с Наташей, и робко и притворно начинала какой-нибудь ничтожный разговор, как скоро он оглядывался на нее. Соня боялась уйти от Наташи и боялась быть помехой, когда она была с ними. Наташа бледнела от страха ожидания, когда она на минуту оставалась с ним с глазу на глаз. Князь Андрей поражал ее своей робостью. Она чувствовала, что ему нужно было сказать ей что-то, но что он не мог на это решиться.",восторженной,восторженный,восторг,6
299,Natasha,"— Да как осеклась, так с угонки всякая дворняжка поймает, — говорил в то же время Илагин, красный, насилу переводивший дух от скачки и волнения. В то же время Наташа, не переводя дух, радостно и ВОСТОРЖЕННО визжала так пронзительно, что в ушах звенело. Она этим визгом выражала все то, что выражали и другие охотники своим единовременным разговором. И визг этот был так странен, что она сама должна бы была стыдиться этого дикого визга и все бы должны были удивиться ему, ежели бы это было в другое время. Дядюшка сам второчил русака, ловко и бойко перекинул его через зад лошади, как бы упрекая всех этим перекидыванием, и с таким видом, что он и говорить ни с кем не хочет, сел на своего каурого и поехал прочь. Все, кроме его, грустные и оскорбленные, разъехались и только долго после могли прийти в прежнее притворство равнодушия. Долго еще они поглядывали на красного Ругая, который с испачканной грязью горбатой спиной, побрякивая железкой, с спокойным видом победителя шел рысцой за ногами лошади дядюшки.",Том второй,Часть четвертая,VI,134,"— Да как осеклась, так с угонки всякая дворняжка поймает, — говорил в то же время Илагин, красный, насилу переводивший дух от скачки и волнения. В то же время Наташа, не переводя дух, радостно и восторженно визжала так пронзительно, что в ушах звенело. Она этим визгом выражала все то, что выражали и другие охотники своим единовременным разговором. И визг этот был так странен, что она сама должна бы была стыдиться этого дикого визга и все бы должны были удивиться ему, ежели бы это было в другое время. Дядюшка сам второчил русака, ловко и бойко перекинул его через зад лошади, как бы упрекая всех этим перекидыванием, и с таким видом, что он и говорить ни с кем не хочет, сел на своего каурого и поехал прочь. Все, кроме его, грустные и оскорбленные, разъехались и только долго после могли прийти в прежнее притворство равнодушия. Долго еще они поглядывали на красного Ругая, который с испачканной грязью горбатой спиной, побрякивая железкой, с спокойным видом победителя шел рысцой за ногами лошади дядюшки.",восторженно,восторженно,восторг,7
300,Natasha,"Дядюшка пел так, как поет народ, с тем полным и наивным убеждением, что в песне все значение заключается только в словах, что напев сам собой приходит и что отдельного напева не бывает, а что напев — так только, для складу. От этого-то этот бессознательный напев, как бывает напев птицы, и у дядюшки был необыкновенно хорош. Наташа была в ВОСТОРГЕ от пения дядюшки. Она решила, что не будет больше учиться на арфе, а будет играть только на гитаре. Она попросила у дядюшки гитару и тотчас же подобрала аккорды к песне.",Том второй,Часть четвертая,VII,135,"Дядюшка пел так, как поет народ, с тем полным и наивным убеждением, что в песне все значение заключается только в словах, что напев сам собой приходит и что отдельного напева не бывает, а что напев — так только, для складу. От этого-то этот бессознательный напев, как бывает напев птицы, и у дядюшки был необыкновенно хорош. Наташа была в восторге от пения дядюшки. Она решила, что не будет больше учиться на арфе, а будет играть только на гитаре. Она попросила у дядюшки гитару и тотчас же подобрала аккорды к песне.",восторге,восторг,восторг,7
302,Natasha,Наташа ВОСТОРЖЕННО улыбнулась.,Том второй,Часть пятая,XV,156,Наташа восторженно улыбнулась.,восторженно,восторженно,восторг,8
304,Natasha,"Отдали еще и гардеробную повозку и отправили ее за ранеными через два дома. Все домашние и прислуга были весело оживлены. Наташа находилась в ВОСТОРЖЕННО-счастливом оживлении, которого она давно не испытывала.",Том третий,Часть третья,XVI,241,"Отдали еще и гардеробную повозку и отправили ее за ранеными через два дома. Все домашние и прислуга были весело оживлены. Наташа находилась в восторженно-счастливом оживлении, которого она давно не испытывала.",восторженно,восторженно,восторг,11
305,Natasha,Наташа ближе придвинулась к нему. Лицо ее сияло ВОСТОРЖЕННОЙ радостью.,Том четвертый,Часть первая,XVI,275,Наташа ближе придвинулась к нему. Лицо ее сияло восторженной радостью.,восторженной,восторженный,восторг,12
306,Natasha,"— Он, он, Nicolas, — сказала через несколько минут графиня Марья, возвращаясь в комнату. — Теперь ожила наша Наташа. Надо было видеть ее ВОСТОРГ и как ему досталось сейчас же за то, что он просрочил. — Ну, пойдем скорее, пойдем! Расстаньтесь же наконец, — сказала она, улыбаясь, глядя на девочку, жавшуюся к отцу. Николай вышел, держа дочь за руку.",Эпилог,Часть первая,IX,342,"— Он, он, Nicolas, — сказала через несколько минут графиня Марья, возвращаясь в комнату. — Теперь ожила наша Наташа. Надо было видеть ее восторг и как ему досталось сейчас же за то, что он просрочил. — Ну, пойдем скорее, пойдем! Расстаньтесь же наконец, — сказала она, улыбаясь, глядя на девочку, жавшуюся к отцу. Николай вышел, держа дочь за руку.",восторг,восторг,восторг,16
