volume,part,chapter,value,emphasis,keywords,keytokens,emotionwords
Том второй,Часть третья,XXVI,128,"Николушка и его воспитание, André и религия были утешениями и радостями княжны Марьи; но, кроме того, так как каждому человеку нужны свои личные надежды, у княжны Марьи была в самой глубокой тайне ее души скрытая мечта и надежда, доставлявшая ей главное утешение в ее жизни. Утешительную мечту и надежду эту дали ей Божьи люди — юродивые и странники, посещавшие ее тайно от князя. Чем больше жила княжна Марья, чем больше испытывала она жизнь и наблюдала ее, тем более удивляла ее близорукость людей, ищущих здесь, на земле, наслаждений и счастья; трудящихся, страдающих, борющихся и делающих зло друг другу для достижения этого невозможного, призрачного и порочного СЧАСТИЯ. «Князь Андрей любил жену, она умерла, ему мало этого, он хочет связать свое счастие с другой женщиной. Отец не хочет этого, потому что желает для Андрея более знатного и богатого супружества. И все они борются, и страдают, и мучают, и портят свою душу, свою вечную душу, для достижения благ, которым срок есть мгновенье. Мало того, что мы сами знаем это, — Христос, сын Бога, сошел на землю и сказал нам, что эта жизнь есть мгновенная жизнь, испытание, а мы всё держимся за нее и думаем в ней найти счастье. Как никто не понял этого? — думала княжна Марья. — Никто, кроме этих презренных Божьих людей, которые с сумками за плечами приходят ко мне с заднего крыльца, боясь попасться на глаза князю, и не для того, чтобы не пострадать от него, а для того, чтобы его не ввести в грех. Оставить семью, родину, все заботы о мирских благах для того, чтобы, не прилепляясь ни к чему, ходить в посконном рубище, под чужим именем с места на место, не делая вреда людям и молясь за них, молясь и за тех, которые гонят, и за тех, которые покровительствуют: выше этой истины и жизни нет истины и жизни!»",счастие,счастия,счастье
Том второй,Часть третья,XXVI,128,"Николушка и его воспитание, André и религия были утешениями и радостями княжны Марьи; но, кроме того, так как каждому человеку нужны свои личные надежды, у княжны Марьи была в самой глубокой тайне ее души скрытая мечта и надежда, доставлявшая ей главное утешение в ее жизни. Утешительную мечту и надежду эту дали ей Божьи люди — юродивые и странники, посещавшие ее тайно от князя. Чем больше жила княжна Марья, чем больше испытывала она жизнь и наблюдала ее, тем более удивляла ее близорукость людей, ищущих здесь, на земле, наслаждений и счастья; трудящихся, страдающих, борющихся и делающих зло друг другу для достижения этого невозможного, призрачного и порочного счастия. «Князь Андрей любил жену, она умерла, ему мало этого, он хочет связать свое СЧАСТИЕ с другой женщиной. Отец не хочет этого, потому что желает для Андрея более знатного и богатого супружества. И все они борются, и страдают, и мучают, и портят свою душу, свою вечную душу, для достижения благ, которым срок есть мгновенье. Мало того, что мы сами знаем это, — Христос, сын Бога, сошел на землю и сказал нам, что эта жизнь есть мгновенная жизнь, испытание, а мы всё держимся за нее и думаем в ней найти счастье. Как никто не понял этого? — думала княжна Марья. — Никто, кроме этих презренных Божьих людей, которые с сумками за плечами приходят ко мне с заднего крыльца, боясь попасться на глаза князю, и не для того, чтобы не пострадать от него, а для того, чтобы его не ввести в грех. Оставить семью, родину, все заботы о мирских благах для того, чтобы, не прилепляясь ни к чему, ходить в посконном рубище, под чужим именем с места на место, не делая вреда людям и молясь за них, молясь и за тех, которые гонят, и за тех, которые покровительствуют: выше этой истины и жизни нет истины и жизни!»",счастие,счастие,счастье
Том второй,Часть третья,XXVI,128,"Николушка и его воспитание, André и религия были утешениями и радостями княжны Марьи; но, кроме того, так как каждому человеку нужны свои личные надежды, у княжны Марьи была в самой глубокой тайне ее души скрытая мечта и надежда, доставлявшая ей главное утешение в ее жизни. Утешительную мечту и надежду эту дали ей Божьи люди — юродивые и странники, посещавшие ее тайно от князя. Чем больше жила княжна Марья, чем больше испытывала она жизнь и наблюдала ее, тем более удивляла ее близорукость людей, ищущих здесь, на земле, наслаждений и счастья; трудящихся, страдающих, борющихся и делающих зло друг другу для достижения этого невозможного, призрачного и порочного счастия. «Князь Андрей любил жену, она умерла, ему мало этого, он хочет связать свое счастие с другой женщиной. Отец не хочет этого, потому что желает для Андрея более знатного и богатого супружества. И все они борются, и страдают, и мучают, и портят свою душу, свою вечную душу, для достижения благ, которым срок есть мгновенье. Мало того, что мы сами знаем это, — Христос, сын Бога, сошел на землю и сказал нам, что эта жизнь есть мгновенная жизнь, испытание, а мы всё держимся за нее и думаем в ней найти СЧАСТЬЕ. Как никто не понял этого? — думала княжна Марья. — Никто, кроме этих презренных Божьих людей, которые с сумками за плечами приходят ко мне с заднего крыльца, боясь попасться на глаза князю, и не для того, чтобы не пострадать от него, а для того, чтобы его не ввести в грех. Оставить семью, родину, все заботы о мирских благах для того, чтобы, не прилепляясь ни к чему, ходить в посконном рубище, под чужим именем с места на место, не делая вреда людям и молясь за них, молясь и за тех, которые гонят, и за тех, которые покровительствуют: выше этой истины и жизни нет истины и жизни!»",счастие,счастье,счастье
Том второй,Часть третья,XXVI,128,"Николушка и его воспитание, André и религия были утешениями и радостями княжны Марьи; но, кроме того, так как каждому человеку нужны свои личные надежды, у княжны Марьи была в самой глубокой тайне ее души скрытая мечта и надежда, доставлявшая ей главное утешение в ее жизни. Утешительную мечту и надежду эту дали ей Божьи люди — юродивые и странники, посещавшие ее тайно от князя. Чем больше жила княжна Марья, чем больше испытывала она жизнь и наблюдала ее, тем более удивляла ее близорукость людей, ищущих здесь, на земле, наслаждений и СЧАСТЬЯ; трудящихся, страдающих, борющихся и делающих зло друг другу для достижения этого невозможного, призрачного и порочного счастия. «Князь Андрей любил жену, она умерла, ему мало этого, он хочет связать свое счастие с другой женщиной. Отец не хочет этого, потому что желает для Андрея более знатного и богатого супружества. И все они борются, и страдают, и мучают, и портят свою душу, свою вечную душу, для достижения благ, которым срок есть мгновенье. Мало того, что мы сами знаем это, — Христос, сын Бога, сошел на землю и сказал нам, что эта жизнь есть мгновенная жизнь, испытание, а мы всё держимся за нее и думаем в ней найти счастье. Как никто не понял этого? — думала княжна Марья. — Никто, кроме этих презренных Божьих людей, которые с сумками за плечами приходят ко мне с заднего крыльца, боясь попасться на глаза князю, и не для того, чтобы не пострадать от него, а для того, чтобы его не ввести в грех. Оставить семью, родину, все заботы о мирских благах для того, чтобы, не прилепляясь ни к чему, ходить в посконном рубище, под чужим именем с места на место, не делая вреда людям и молясь за них, молясь и за тех, которые гонят, и за тех, которые покровительствуют: выше этой истины и жизни нет истины и жизни!»",счастие,счастья,счастье
Том второй,Часть третья,XXVI,128,"Николушка и его воспитание, André и религия были утешениями и радостями княжны Марьи; но, кроме того, так как каждому человеку нужны свои личные надежды, у княжны Марьи была в самой глубокой тайне ее души скрытая мечта и надежда, доставлявшая ей главное утешение в ее жизни. Утешительную мечту и надежду эту дали ей Божьи люди — юродивые и странники, посещавшие ее тайно от князя. Чем больше жила княжна Марья, чем больше испытывала она жизнь и наблюдала ее, тем более удивляла ее близорукость людей, ищущих здесь, на земле, наслаждений и счастья; трудящихся, страдающих, борющихся и делающих зло друг другу для достижения этого невозможного, призрачного и порочного СЧАСТИЯ. «Князь Андрей любил жену, она умерла, ему мало этого, он хочет связать свое счастие с другой женщиной. Отец не хочет этого, потому что желает для Андрея более знатного и богатого супружества. И все они борются, и страдают, и мучают, и портят свою душу, свою вечную душу, для достижения благ, которым срок есть мгновенье. Мало того, что мы сами знаем это, — Христос, сын Бога, сошел на землю и сказал нам, что эта жизнь есть мгновенная жизнь, испытание, а мы всё держимся за нее и думаем в ней найти счастье. Как никто не понял этого? — думала княжна Марья. — Никто, кроме этих презренных Божьих людей, которые с сумками за плечами приходят ко мне с заднего крыльца, боясь попасться на глаза князю, и не для того, чтобы не пострадать от него, а для того, чтобы его не ввести в грех. Оставить семью, родину, все заботы о мирских благах для того, чтобы, не прилепляясь ни к чему, ходить в посконном рубище, под чужим именем с места на место, не делая вреда людям и молясь за них, молясь и за тех, которые гонят, и за тех, которые покровительствуют: выше этой истины и жизни нет истины и жизни!»",счастие,счастия,счастье
Том второй,Часть третья,XXVI,128,"Николушка и его воспитание, André и религия были утешениями и радостями княжны Марьи; но, кроме того, так как каждому человеку нужны свои личные надежды, у княжны Марьи была в самой глубокой тайне ее души скрытая мечта и надежда, доставлявшая ей главное утешение в ее жизни. Утешительную мечту и надежду эту дали ей Божьи люди — юродивые и странники, посещавшие ее тайно от князя. Чем больше жила княжна Марья, чем больше испытывала она жизнь и наблюдала ее, тем более удивляла ее близорукость людей, ищущих здесь, на земле, наслаждений и счастья; трудящихся, страдающих, борющихся и делающих зло друг другу для достижения этого невозможного, призрачного и порочного счастия. «Князь Андрей любил жену, она умерла, ему мало этого, он хочет связать свое СЧАСТИЕ с другой женщиной. Отец не хочет этого, потому что желает для Андрея более знатного и богатого супружества. И все они борются, и страдают, и мучают, и портят свою душу, свою вечную душу, для достижения благ, которым срок есть мгновенье. Мало того, что мы сами знаем это, — Христос, сын Бога, сошел на землю и сказал нам, что эта жизнь есть мгновенная жизнь, испытание, а мы всё держимся за нее и думаем в ней найти счастье. Как никто не понял этого? — думала княжна Марья. — Никто, кроме этих презренных Божьих людей, которые с сумками за плечами приходят ко мне с заднего крыльца, боясь попасться на глаза князю, и не для того, чтобы не пострадать от него, а для того, чтобы его не ввести в грех. Оставить семью, родину, все заботы о мирских благах для того, чтобы, не прилепляясь ни к чему, ходить в посконном рубище, под чужим именем с места на место, не делая вреда людям и молясь за них, молясь и за тех, которые гонят, и за тех, которые покровительствуют: выше этой истины и жизни нет истины и жизни!»",счастие,счастие,счастье
Том второй,Часть третья,XXVI,128,"Николушка и его воспитание, André и религия были утешениями и радостями княжны Марьи; но, кроме того, так как каждому человеку нужны свои личные надежды, у княжны Марьи была в самой глубокой тайне ее души скрытая мечта и надежда, доставлявшая ей главное утешение в ее жизни. Утешительную мечту и надежду эту дали ей Божьи люди — юродивые и странники, посещавшие ее тайно от князя. Чем больше жила княжна Марья, чем больше испытывала она жизнь и наблюдала ее, тем более удивляла ее близорукость людей, ищущих здесь, на земле, наслаждений и счастья; трудящихся, страдающих, борющихся и делающих зло друг другу для достижения этого невозможного, призрачного и порочного счастия. «Князь Андрей любил жену, она умерла, ему мало этого, он хочет связать свое счастие с другой женщиной. Отец не хочет этого, потому что желает для Андрея более знатного и богатого супружества. И все они борются, и страдают, и мучают, и портят свою душу, свою вечную душу, для достижения благ, которым срок есть мгновенье. Мало того, что мы сами знаем это, — Христос, сын Бога, сошел на землю и сказал нам, что эта жизнь есть мгновенная жизнь, испытание, а мы всё держимся за нее и думаем в ней найти СЧАСТЬЕ. Как никто не понял этого? — думала княжна Марья. — Никто, кроме этих презренных Божьих людей, которые с сумками за плечами приходят ко мне с заднего крыльца, боясь попасться на глаза князю, и не для того, чтобы не пострадать от него, а для того, чтобы его не ввести в грех. Оставить семью, родину, все заботы о мирских благах для того, чтобы, не прилепляясь ни к чему, ходить в посконном рубище, под чужим именем с места на место, не делая вреда людям и молясь за них, молясь и за тех, которые гонят, и за тех, которые покровительствуют: выше этой истины и жизни нет истины и жизни!»",счастие,счастье,счастье
Том второй,Часть третья,XXVI,128,"Часто, слушая рассказы странниц, она возбуждалась их простыми, для них механическими, а для нее полными глубокого смысла речами, так что она была несколько раз готова бросить все и бежать из дому. В воображении своем она уже видела себя с Федосьюшкой в грубом рубище, шагающей с палочкой и котомочкой по пыльной дороге, направляя свое странствие без зависти, без любви человеческой, без желаний, от угодников к угодникам, и в конце концов туда, где нет ни печали, ни воздыхания, а вечная РАДОСТЬ и блаженство.",радость,радость,радость
Том второй,Часть четвертая,I,129,"Ростов сделался загрубелым, добрым малым, которого московские знакомые нашли бы несколько mauvais genre 1, но который был любим и уважаем товарищами, подчиненными и начальством и который был доволен своею жизнью. В последнее время, т. е. в 1809 году, он чаще в письмах из дому находил сетования матери на то, что дела расстраиваются хуже и хуже и что пора бы ему приехать домой, ОБРАДОВАТЬ и успокоить стариков родителей.",обрадовать,обрадовать,радость
Том второй,Часть четвертая,I,129,"После восторгов встречи и после того странного чувства неудовлетворения в сравнении с тем, чего ожидаешь (все то же, к чему же я так торопился!), Николай стал вживаться в свой старый мир дома. Отец и мать были те же, они только немного постарели. Новое в них было какое-то беспокойство и иногда несогласие, которого не бывало прежде и которое, как скоро узнал Николай, происходило от дурного положения дел, Соне был уже двадцатый год. Она уже остановилась хорошеть, ничего не обещала больше того, что в ней было; но и этого было достаточно. Она вся дышала счастьем и любовью с тех пор, как приехал Николай, и верная, непоколебимая любовь этой девушки РАДОСТНО действовала на него. Петя и Наташа больше всех удивили Николая. Петя был уже большой, тринадцатилетний, красивый, весело и умно-шаловливый мальчик, у которого уже ломался голос. На Наташу Николай долго удивлялся и смеялся, глядя на нее.",радостно,радостно,радость
Том второй,Часть четвертая,I,129,"После восторгов встречи и после того странного чувства неудовлетворения в сравнении с тем, чего ожидаешь (все то же, к чему же я так торопился!), Николай стал вживаться в свой старый мир дома. Отец и мать были те же, они только немного постарели. Новое в них было какое-то беспокойство и иногда несогласие, которого не бывало прежде и которое, как скоро узнал Николай, происходило от дурного положения дел, Соне был уже двадцатый год. Она уже остановилась хорошеть, ничего не обещала больше того, что в ней было; но и этого было достаточно. Она вся дышала счастьем и любовью с тех пор, как приехал Николай, и верная, непоколебимая любовь этой девушки РАДОСТНО действовала на него. Петя и Наташа больше всех удивили Николая. Петя был уже большой, тринадцатилетний, красивый, весело и умно-шаловливый мальчик, у которого уже ломался голос. На Наташу Николай долго удивлялся и смеялся, глядя на нее.",радостно,радостно,радость
Том второй,Часть четвертая,I,129,"После восторгов встречи и после того странного чувства неудовлетворения в сравнении с тем, чего ожидаешь (все то же, к чему же я так торопился!), Николай стал вживаться в свой старый мир дома. Отец и мать были те же, они только немного постарели. Новое в них было какое-то беспокойство и иногда несогласие, которого не бывало прежде и которое, как скоро узнал Николай, происходило от дурного положения дел, Соне был уже двадцатый год. Она уже остановилась хорошеть, ничего не обещала больше того, что в ней было; но и этого было достаточно. Она вся дышала СЧАСТЬЕМ и любовью с тех пор, как приехал Николай, и верная, непоколебимая любовь этой девушки радостно действовала на него. Петя и Наташа больше всех удивили Николая. Петя был уже большой, тринадцатилетний, красивый, весело и умно-шаловливый мальчик, у которого уже ломался голос. На Наташу Николай долго удивлялся и смеялся, глядя на нее.",счастие,счастьем,счастье
Том второй,Часть четвертая,I,129,"После восторгов встречи и после того странного чувства неудовлетворения в сравнении с тем, чего ожидаешь (все то же, к чему же я так торопился!), Николай стал вживаться в свой старый мир дома. Отец и мать были те же, они только немного постарели. Новое в них было какое-то беспокойство и иногда несогласие, которого не бывало прежде и которое, как скоро узнал Николай, происходило от дурного положения дел, Соне был уже двадцатый год. Она уже остановилась хорошеть, ничего не обещала больше того, что в ней было; но и этого было достаточно. Она вся дышала СЧАСТЬЕМ и любовью с тех пор, как приехал Николай, и верная, непоколебимая любовь этой девушки радостно действовала на него. Петя и Наташа больше всех удивили Николая. Петя был уже большой, тринадцатилетний, красивый, весело и умно-шаловливый мальчик, у которого уже ломался голос. На Наташу Николай долго удивлялся и смеялся, глядя на нее.",счастие,счастьем,счастье
Том второй,Часть четвертая,I,129,"После ВОСТОРГОВ встречи и после того странного чувства неудовлетворения в сравнении с тем, чего ожидаешь (все то же, к чему же я так торопился!), Николай стал вживаться в свой старый мир дома. Отец и мать были те же, они только немного постарели. Новое в них было какое-то беспокойство и иногда несогласие, которого не бывало прежде и которое, как скоро узнал Николай, происходило от дурного положения дел, Соне был уже двадцатый год. Она уже остановилась хорошеть, ничего не обещала больше того, что в ней было; но и этого было достаточно. Она вся дышала счастьем и любовью с тех пор, как приехал Николай, и верная, непоколебимая любовь этой девушки радостно действовала на него. Петя и Наташа больше всех удивили Николая. Петя был уже большой, тринадцатилетний, красивый, весело и умно-шаловливый мальчик, у которого уже ломался голос. На Наташу Николай долго удивлялся и смеялся, глядя на нее.",восторг,восторгов,восторг
Том второй,Часть четвертая,I,129,"— Да, да, да, — РАДОСТНО говорила Наташа.",радостно,радостно,радость
Том второй,Часть четвертая,I,129,"— Да, да, да, — РАДОСТНО говорила Наташа.",радостно,радостно,радость
Том второй,Часть четвертая,I,129,"— Что ж, ты РАД? — спрашивала Наташа. — Я так теперь спокойна, счастлива.",рад,рад,радость
Том второй,Часть четвертая,I,129,"— Что ж, ты рад? — спрашивала Наташа. — Я так теперь спокойна, СЧАСТЛИВА.",счастливый,счастлива,счастье
Том второй,Часть четвертая,I,129,"— Что ж, ты рад? — спрашивала Наташа. — Я так теперь спокойна, СЧАСТЛИВА.",счастливый,счастлива,счастье
Том второй,Часть четвертая,I,129,"— Очень РАД, — отвечал Николай. — Он отличный человек. Что ж, ты очень влюблена?",рад,рад,радость
Том второй,Часть четвертая,I,129,"— Вот пишет, — говорила она, показывая сыну письмо князя Андрея с тем затаенным чувством недоброжелательства, которое всегда есть у матери против будущего супружеского СЧАСТИЯ дочери, — пишет, что не приедет раньше декабря. Какое же это дело может задержать его? Верно, болезнь! Здоровье слабое очень. Ты не говори Наташе. Ты не смотри, что она весела: это уж последнее девичье время доживает, а я знаю, что с ней делается всякий раз, как письма его получает. А впрочем. Бог даст, все и хорошо будет, — заключала она всякий раз, — он отличный человек.",счастие,счастия,счастье
Том второй,Часть четвертая,I,129,"— Вот пишет, — говорила она, показывая сыну письмо князя Андрея с тем затаенным чувством недоброжелательства, которое всегда есть у матери против будущего супружеского СЧАСТИЯ дочери, — пишет, что не приедет раньше декабря. Какое же это дело может задержать его? Верно, болезнь! Здоровье слабое очень. Ты не говори Наташе. Ты не смотри, что она весела: это уж последнее девичье время доживает, а я знаю, что с ней делается всякий раз, как письма его получает. А впрочем. Бог даст, все и хорошо будет, — заключала она всякий раз, — он отличный человек.",счастие,счастия,счастье
Том второй,Часть четвертая,II,130,"— А вот как, — отвечал Николай. — Вы мне сказали, что это от меня зависит; я не люблю Анну Михайловну и не люблю Бориса, но они были дружны с нами и бедны. Так вот как! — и он разорвал вексель, и этим поступком слезами РАДОСТИ заставил рыдать старую графиню. После этого молодой Ростов, уже не вступаясь более ни в какие дела, с страстным увлечением занялся еще новыми для него делами псовой охоты, которая в больших размерах была заведена у старого графа.",радость,радости,радость
Том второй,Часть четвертая,V,133,"«Нет, не будет этого СЧАСТЬЯ, — думал Ростов, — а что бы стоило! Не будет! Мне всегда, и в картах и на войне, во всем несчастье». Аустерлиц и Долохов ярко, но быстро сменяясь, мелькали в его воображении. «Только один раз бы в жизни затравить матерого волка, больше я не желаю!» — думал он, напрягая слух и зрение, оглядываясь налево и опять направо и прислушиваясь к малейшим оттенкам звуков гона. Он взглянул опять направо и увидал, что по пустынному полю навстречу к нему бежало что-то. «Нет, это не может быть!» — подумал Ростов, тяжело вздыхая, как вздыхает человек при совершении того, что было долго ожидаемо им. Совершилось величайшее счастье — и так просто, без шума, без блеска, без ознаменования. Ростов не верил своим глазам, и сомнение это продолжалось более секунды. Волк бежал вперед и перепрыгнул тяжело рытвину, которая была на его дороге. Это был старый зверь, с седой спиной и с наеденным красноватым брюхом. Он бежал неторопливо, очевидно убежденный, что никто не видит его. Ростов, не дыша, оглянулся на собак. Они лежали, стояли, не видя волка и ничего не понимая. Старый Карай, завернув голову и оскалив желтые зубы, сердито отыскивая блоху, щелкал ими на задних ляжках.",счастие,счастья,счастье
Том второй,Часть четвертая,V,133,"«Нет, не будет этого счастья, — думал Ростов, — а что бы стоило! Не будет! Мне всегда, и в картах и на войне, во всем неСЧАСТЬЕ». Аустерлиц и Долохов ярко, но быстро сменяясь, мелькали в его воображении. «Только один раз бы в жизни затравить матерого волка, больше я не желаю!» — думал он, напрягая слух и зрение, оглядываясь налево и опять направо и прислушиваясь к малейшим оттенкам звуков гона. Он взглянул опять направо и увидал, что по пустынному полю навстречу к нему бежало что-то. «Нет, это не может быть!» — подумал Ростов, тяжело вздыхая, как вздыхает человек при совершении того, что было долго ожидаемо им. Совершилось величайшее СЧАСТЬЕ — и так просто, без шума, без блеска, без ознаменования. Ростов не верил своим глазам, и сомнение это продолжалось более секунды. Волк бежал вперед и перепрыгнул тяжело рытвину, которая была на его дороге. Это был старый зверь, с седой спиной и с наеденным красноватым брюхом. Он бежал неторопливо, очевидно убежденный, что никто не видит его. Ростов, не дыша, оглянулся на собак. Они лежали, стояли, не видя волка и ничего не понимая. Старый Карай, завернув голову и оскалив желтые зубы, сердито отыскивая блоху, щелкал ими на задних ляжках.",счастие,счастье,счастье
Том второй,Часть четвертая,V,133,"«Нет, не будет этого СЧАСТЬЯ, — думал Ростов, — а что бы стоило! Не будет! Мне всегда, и в картах и на войне, во всем несчастье». Аустерлиц и Долохов ярко, но быстро сменяясь, мелькали в его воображении. «Только один раз бы в жизни затравить матерого волка, больше я не желаю!» — думал он, напрягая слух и зрение, оглядываясь налево и опять направо и прислушиваясь к малейшим оттенкам звуков гона. Он взглянул опять направо и увидал, что по пустынному полю навстречу к нему бежало что-то. «Нет, это не может быть!» — подумал Ростов, тяжело вздыхая, как вздыхает человек при совершении того, что было долго ожидаемо им. Совершилось величайшее счастье — и так просто, без шума, без блеска, без ознаменования. Ростов не верил своим глазам, и сомнение это продолжалось более секунды. Волк бежал вперед и перепрыгнул тяжело рытвину, которая была на его дороге. Это был старый зверь, с седой спиной и с наеденным красноватым брюхом. Он бежал неторопливо, очевидно убежденный, что никто не видит его. Ростов, не дыша, оглянулся на собак. Они лежали, стояли, не видя волка и ничего не понимая. Старый Карай, завернув голову и оскалив желтые зубы, сердито отыскивая блоху, щелкал ими на задних ляжках.",счастие,счастья,счастье
Том второй,Часть четвертая,V,133,"«Нет, не будет этого счастья, — думал Ростов, — а что бы стоило! Не будет! Мне всегда, и в картах и на войне, во всем неСЧАСТЬЕ». Аустерлиц и Долохов ярко, но быстро сменяясь, мелькали в его воображении. «Только один раз бы в жизни затравить матерого волка, больше я не желаю!» — думал он, напрягая слух и зрение, оглядываясь налево и опять направо и прислушиваясь к малейшим оттенкам звуков гона. Он взглянул опять направо и увидал, что по пустынному полю навстречу к нему бежало что-то. «Нет, это не может быть!» — подумал Ростов, тяжело вздыхая, как вздыхает человек при совершении того, что было долго ожидаемо им. Совершилось величайшее СЧАСТЬЕ — и так просто, без шума, без блеска, без ознаменования. Ростов не верил своим глазам, и сомнение это продолжалось более секунды. Волк бежал вперед и перепрыгнул тяжело рытвину, которая была на его дороге. Это был старый зверь, с седой спиной и с наеденным красноватым брюхом. Он бежал неторопливо, очевидно убежденный, что никто не видит его. Ростов, не дыша, оглянулся на собак. Они лежали, стояли, не видя волка и ничего не понимая. Старый Карай, завернув голову и оскалив желтые зубы, сердито отыскивая блоху, щелкал ими на задних ляжках.",счастие,счастье,счастье
